date,link,photo_captions
"Friday, September 11, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/kicks-offs-sing-offs-and-pro-ams,"Alex Dube, Andrew Goldman, Judith Anderson, Ann Van Ness, William Van Ness, and Cynthia Fisher at  a Pre-Gala
            Reception   for more than 80 guests at   Ann and Bill Van Ness's townhouse
            to kick off Career Transition For Dancers' 30th Anniversary Pearl
            Jubilee, A Star-Studded Retrospective.; Mark Fabry; Larry Leeds; Doug Teitelbaum and Mark Philippoussis; James Coleman, Cyril Saulnier, Ashley Fisher, and John Paulson; Mark Knowles and George Norcross; Graydon Oliver and Bill Finnerman; Ricky Sandler, Rick Leach, Jared Palmer, and Joel Pashcow; Brian Reynolds and Guillermo Canas; Laura Niklas and Cynthia Ott; Marie Bernstein and Mike Milkin; Robby Ginepri; Arik Kislin and Bonnie Pfeifer Evans; Cyril Saulnier, James Coleman, Mike Milken, John Paulson, and Ashley Fisher; Luke Jensen, Jesse Lee, Bonnie Pfeifer Evans, Michael Milken, and Dr. Jonathan Simons; Mike Milken, Bonnie Pfeifer Evans, Bill Finneran, Graydon Oliver, and Dr. Jonathan Simons; Natalie Cole; Ruben Studdard; Michael Milken and Stewart Rahr; Richard Kind and David Foster; Danny Govberg and George Meyer; Joe Torre; Elaine Wynn; Jennifer and Glenn Myles; Jackie Rogers; Dr. Jonathan Simons and Joel Pashcow; Sally and Mark Ein; Lauren Vernon; Seth and Marie Bernstein; Selma and Artie Rabin; Shelley Davis, Scott Davis, and Larry Leeds; Brian Reynolds; Cynthia Ott and James Coleman; Don Marron; Frank Luntz and Lori Milken; John Paulson; Bonnie Pfeifer Evans and David Foster; David Patterson; Patrick Mundt, Joan Finkelstein, William Van Ness, Judy McLaren, Taira Rappaport, and Gilbert Holmes; Michael Byars; Alex Dube, Andrew Goldman, and Judith Anderson; Christina Rose; Devin Denny, Erika Fioravanti, Ann Marie DeAngelo, and Alicia White; Michael Byars and Susan Krysiewicz; Elaine Brodey and Joe Benincasa; George Palladino, Anka Palitz, Judith Anderson, and Brian Heidtke; William Van Ness, Dr Alfred Kaltman, Ann Van Ness, and Bunny Grossinger; Ed and Emily Ronk; Alex Dube and Ann Marie DeAngelo; William Van Ness, Brian Heidtke, Melinda Cloobeck, and Chris Templeman; Tiffany White, Tiffany Bowen, and Samantha Boothe; Irene Shen, Fred Shen, Ann Van Ness, and Alex Dube; Elaine Brodey, Mary Lou Westerfield, and Judith Anderson; Thomas and Patricia Shiah; Gianni Russo and Christina Rose; Joe Benincasa, Kevin McAnarney, and Fred Hoffman; Lauren Blackman and Karen Ziemba; Rob Kershbaum and Erika Fioravanti; Elaine Arase, Joan Finkelstein, and Candace Gonzalez; Vicki McLoughlin and Gigi Fisdell; Joan Finkelstein, Marsha Roma, and Taira Rappaport; Judith Anderson and Michael Byars; Richard Gnouma and Virginia Johnson; Mary Lou Westerfield, Judith Anderson, and Christina Rose; Gilbert Holmes, Antoine Van Dern, Delfine Mauroit, Phillip Kin, and Richard Gnouma; George Palladino, Anka Palitz, and Lady Barbara Fox Bordiga; Susan Sosin and Marjorie Horne; Genie Egerton-Warburton, Tracey Huff, and Angela Clofine; Alex Moller, Will Moller, Tiffany Moller, and Nicholas Moller; Gabriele Di Carlo and Federica Marchionni; Genie Egerton-Warburton, Tracey Huff, and Angela Clofine; Blair Clarke, Stefanie Hessler, Lise Evans, and Laura Lofaro Freeman; James Peyton, Annika Smith, David Wassong, and Cynthia Clift; Judith Giuliani; Tracey Huff, Diana DiMenna, Mary Kathryn Navab, and Debbie Bancroft; Jamee Gregory, Arlene Tucker, Federica Marchionni, and Gabriele aDi Carlo; Renee Harbers Liddell; Jack Geary, Meghan Magyar, Dolly Bross-Geary; Kathy Hilton, Nicky Hilton Rothschild, Robin Dubin Avram, Bettina Zilkha, and Debbie Bancroft; Michael Karsch, Erica Karsch, Greg Unis, and David Kratz; Dayssi Olarte de Kanavos, Federica Marchionni, and Diana DiMenna; Greg Unis, Ellyn Kronemeyer, and David Kratz; Genie Egerton-Warburton, James Egerton-Warburton, and Fernanda Niven; Simone Levinson, David Levinson, and Rick Hilton; Rachel Brown; William Kehler; Manhattan Moonshine; Tables set for dinner; Kevin Dougherty, Lee Woodruff, and Anne Marie Dougherty; Adam Sikora and Yolanda Garretti; Anna Throne-Holst; David Tapia and Kimberly Jung; Clayton Calvert and Parker Calvert; Gerry and Liz Byrne; James Lipton and Joan Hornig; James Papandrea and Richard Steiber; JW Cortes and Joan Hornig"
"Tuesday, September 1, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/grand-finale-of-the-hampton-classic-horse-show,"Karen Polle, winner of $250,000 Grand Prix,  at the Hampton Classic Horse Show.; Priscilla Gremillion; Wolffer Estate Vineyard and Stables table; Feffer Family table.; McLain Ward; Hayley Barnhill; Catherine Nicole Tyree; Karen Polle, winner of $250,000 Grand Prix; Oliver Sarkozy and Mark Kate Olsen in the grandstand; Inside the Grand Prix tent; B. Smith and Dan Gasby; Michael Bloomberg and grandson Jasper; Beth Luongo and Steven Carl; Jana Bullock
            and Jill Zarin; Kelly Klein; Katie Couric and  John Molner; Glenn Myles, Oliver Myles, Howard Lorber, and Jennifer Myles; Countess Luann de Lesseps and Christopher Robbins; Southampton Mayor Mark Epley and Marianne Epley; Lucia Hwong Gordon; Ramona Singer; Denise Holzer and Nick Raynes; Marla Maples and Jason Binn; Phillip Bloch; Antonio L.A. Reid, Erica Reid, and children; Martin Pepa and son; Judith and Rudy Giuliani; Robert Zimmerman, Tim Brunner, Baruch Shemtov, and Nick Kleidon; Bridgette Marks; Caroline Lieberman; Elisa Destefano; Owner of Campbell stables Bobby Campbell and wife Barbara Campbell; Katie Couric and Brooke Shields; Dolores Berhalter, Desiree Fish, Lucia Gilbert, Krista Crane, Sarah Tanner, and Hillary Profita; Ringmaster Alan Keeley; Cassandra Seidenfeld; Morgan Rein, Colleen Rein, and Gary Rein; Stewart Lane and Bonnie Comley; Frankie  and Lenny Lane; Rod  and Judy Gilbert; Matt and wife Annette Lauer"
"Wednesday, August 26, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/riders-spectators-horses-and-more,"In the warm up area for leadline at the  40th Annual Hampton Classic Horse Show in Bridgehampton.; Victoria Colvin; Veronica Baum; Harvey Weinstein and his daughter; Romy Lauer; Sofia Gordon; Bonnie Comley, Leah Lane, and Stewart Lane; Smallest rider on smallest horse; Bath time; Zeverhaving a laugh; Georgina Bloomberg and Jill Rappaport; Cameron Price and Simone Mazin; Harvey Weinstein; Kelly Klein; Georgina Bloomberg and Jennifer Gates; Michelle Marie Heineman; Missy Hargraves, Jennifer Gerstel Ringelstein, and Angela Boyer-Stump; Kelly Bensimon; Jill Rappaport and Porter Campbell; Robin Perkins and Jade Perkins; Congressman Peter King and daughter Ellen King Sweeney; Marty Baum and Jill Rappaport; Mark Badgley; Vanessa Price and Charles Ferrara; Patty Raynes; Bobby and Barbara Campbell; Karis MacDougall; Mike Gaynor; Florry and Tina Storper; Ricelyn Betances; Valerie Angeli and Audrey Purdue with Skeeter; Chris Robbins, Priscilla Gremillion, and Bonnie Grice; Dennis Suskind; Ron Burkhardt and Alan Marks; Consuelo Costin Vanderbilt and Joy Marks; Erin Stewart; Oliver Myles, Jennifer Myles, Dylan Laiken, and Jessie Laiken; Maryann and George Mathys; Carly Spindel and Janis Spindel; Kipton Cronkite, Bridgette Marks, and Alex Hamer; Scarlet Magda; Ann Marie Haymes and Stephen Haymes; Eric Gioia and Rosie Gioia; Stuart Match Suna; Susan Penzner, Amy Sullivan, Eric Fishl, and April Gornik; Peter Beard; Nicole Miller; Tony Peck, Paula Peck, Anne Hearst, and Jay McInerney; Adena Rigdon, Shelley Berkoski, Leslie Alexander, and Elizabeth Brown; Charles Marder; Dina and Steve Hanson; Ben Lambert, Linda Lambert, and Jill Rappaport; Ginny Frati and Andy Sabin; Anna Throne-Holst and Jay Schneiderman; Tucker Marder and Isla Hansen; Howard Lorber and Jennine Gourin; Summerfest Chairs Jennifer and Lior Rusinek, Kym and Alan Chartash, and Ilana and Matt Engel; David Pelton receiving the Robert S. Boas Award; Al Berg, Rob Thomas, and Gayle Berg; Arlene and David Horowitz; Chelsea Gavin, Rob Thomas, and Jeff Gould; David Sterling, Rob Thomas, and Mona Sterling; New Leadership Campaign Chairs Amy and Scott Smith with their daughter Samantha Ball; Valerie and Todd Street, Tom Loeb, and Wendy and Steve Shenfeld; J. Elvis Weinstein, Michael Des Barres, and Legs McNeil; Britta Hayertz and Amy Nicole; Frances Fisher and Michael Des Barres; Britta Hayertz, Harper Quill, and Jimmy Quill; Erin Meehan; Howie Pyro; J. Elvis Weinstein and Nick Des Barres; Legs McNeil, Gillian McCain, and Michael Des Barres; Lili Haydn
            and Wayne Jobson; Michael Des Barres and Pamela Des Barres; Tennessee Hamilton, Gillian McCain, and Price Latimer Agah; Pamela Des Barres and Lili Haydn; Price Latimer Agah and Legs McNeil; Jason Wawro, Michael Des Barres, and Tim Ford; Michael Des Barres and Nick Des Barres"
"Thursday, August 20, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/artist-and-writers-and-designers,"The Artists were the winners of the annual  Artists & Writers Charity Softball game.; The Writers; Writers pre-game huddle; Going over the lineup for the writers; Pre-game stretch; Umpire shirts; Artists shirts; Artists in the batting cage; Announcers behind the batting cage; Choral Society of the Hamptons singing the National Anthem; Debra Stein throws out the coin toss while   Paul Rickenbach, Dan Rattiner, and Dan Nevins watch; Dan Nevins throws out the first pitch; Ken Auletta, 
            Dan Nevins, and Leif Hope, Organizer and Board Chairman; Batter up!; Mike Lupica at bat; Ed Hollander, Rick Leventhal, and Bill Strong; Eric Ernst and Mike Lupica; Gilbert and Auletta; Hal Schroer and Dan Rattiner; James Lipton in the announcers booth; Mike Lupica, Jeff Meizlik, and Eric Ernst; Pinch hitter in the dugout; NY Supreme Court Judge Richard Lowe, Leif Hope, Walter Bernard, and Hal Schroer; Hockey legend Rod Gilbert and Former NYC Police Commissioner Ray Kelly; Artist & Writer; ¡Cuba, Cuba!Exhibit at the Southampton Arts Center; Christopher Liddell, Michael Clinton, and Renee Harbers Liddell; Enrique Lopez-Balboa and Iliana Cepero; Ambassador Robert Hormats and Catherine Hormats; Iliana Cepero and Pauline Vernmare; Mark Lubell, Renee Harbers Liddell, and Michael Clinton; Elliott Erwitt and Pauline Vernmare; Malcolm Price and Cathy Kuehn Price; Janice Stanton and Renee Harbers Liddell; Luca Kuhn von Burgsdorff, Simon Mansson, Zach Tailor, and Julian Burk; Marjorie Rosen and Jeffrey Rosen; Missy Dewing and Renee Harbers Liddell; Ricardo Pavoncelli and Cozuma Pavoncelli; Mark Lubell and Jennifer Tripp; Renee Harbers Liddell, Brigitte Harbers, and Stormy Byorum; Leila Heller and Alexander Heller; Pat Schoenfeld and Marjorie Rosen; Simone Levinson and Renee Harbers Liddell; Spencer Smul and Karen Smul; UJA-Federation of New York's Hamptons Trunk Show; Harriet Croman, Allison Lutnick, Jennifer Gardner Trulson, Ramy Sharp, Jamie Mitchell, and Joyce Scharfer; Aviva Drescher; Marianna Strongin and Amy Mergler; Randi Siegal, Kara Friedman, Jenn Farber, and Carrie Schein; Karen Fine and Nancy Lascher; Shani Rich; Jessica Gueta; Amy Eisen and Lisa Rosenbaum; Miroslawa Morciniec; Dawne Marie Grannum, Kristin Mackie, and Elena Ayot; Rafael Feldman, Consuelo Vanderbilt Costin, Dr. Penny Grant, Nicole Noonan, and Steven Knobel; Victor de Souza and Dustin Lujan; Kimberly Guilfoyle; Guy Clark, Harrison Morgan, Nicole DiCocco, and Jeffrey Terreson; Charles Z. Bornstein, Joan Jedell, and Jeffrey Terreson; Daniela Zahradnikova and Dr. Penny Grant; Flo Anthony; Olivia O'Shaughnessy and Pritan Ambroase; Jean Shafiroff, Tomaczek Bednarek, and Rita Cosby; Alana Morales and  Ryan McDermott; Richard Senrosius; Adam Marks, Joy Marks, Alan Marks, Alana Marks, and Jonathan Marks; Rosemary Ponzo and Edward Ankudavich"
"Monday, August 17, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/garden-parties-kickoffs-and-summer-benefits,"""Fairwind,"" the Gruss property in Southampton, was the setting for  a White Tea Garden Party to kick off the upcoming Hope For Depression Research Foundation's Fall Luncheon.; Karen LeFrak, Audrey Gruss, and Susan Mortimer; Dana Hammond Stubgen, Margo McNabb Nederlander, and Carol Mack; Mai Hallingby Harrison and friend; Francesca Nye and Celia Zacharias; Audrey Gruss and Louise Blouin; Kim Heirston and Audrey Gruss; Edward Stack, Chris Stack, Peggy Steele, Bill Bernstein, and Phyllis Bernstein; Josh Kilmer Purcell, Carrie Thompson, Eric Lysdahl, Mila Lozanova, and Dr. Brent Ridge; Abby Ryland, Ariadne Zamelis, Alex Wright, Douglas Zamelis, and Cheryl Zamelis; Katherine Muir and Josh Kilmer Purcell; Tom Cleary, Nancy Cleary, Jason McCoy, and Elizabeth McCoy; Bennett Sullivan and Pedro Barquinha; Catherine Dempsey and Jane Beightel; Luca Carter, Peyton Carter, and Jenn Hulse; Dean Southern, Eric Lysdahl, and Jeff Brown; Bob O'Neill and Waldo Johnston; Roberta O'Neill and Montell Marra; Pat Huntington, Pam Scurry, and Dree Bresee; Amanda DeSarbo and Rachel Minther; Kevin Moore and Erin Moore; Amy Stack, Sally Davies, and Peggy Steele; Tier French and Matthew Zwissler; Robin Mongeau and William Mongeau; Kristen Gadomski, Jenn Hulse, and Elizabeth Sanchez; Matthew Zwissler and Mitchell Owens; Roberta Wratten, Gail Larson, Anne Norman, Douglas Kent, and Jaraka Szabo; Alyson Cambridge, Henry Buhl, Lauren Vernon, and Nicole DiCocco; Gay Cioffi and Christine Rales; Tracy Stern and Randy Polumbo; Mario Maccioni and Maria Maccioni; Sally Ehrenreich, Susan Warren, Christine Crowther, and Timothy Baum; Nicole DiCocco and Harrison Morgan; William Mann and Anna Mann; Reid Drescher, Aviva Drescher, and William Kehler; Cheri Kaufman, Bill Sclight, and Maria Elena Christiansen; Andrew Flach and Elizabeth Belfer; Maria Elena Christiansen; Harrison Morgan and Dr. Penny Grant; Vivian Van Dijk, Maria Elena Christiansen, and Lucia Hwong Gordon; Maria Maccioni, Guy Clark, Mario Maccioni, and Harrison Morgan; Kristy Rao, Elita Abkarian, and Chanel Korby; Jackie Rogers; Lauren Vernon, Dr. Penny Grant, Joy Marks, and Katlean de Monchy; Alison Sneed; Jean Shafiroff"
"Wednesday, August 12, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/the-summer-set,"The Perlman Music Program's 's 15th anniversary at the Program's waterfront Shelter Island campus.; Itzhak Perlman; Patrick Romano; PMP Students; Tom Dakin an dSusan Dusenberry; Elijah Duckworth-Schachter and Katherine DeConti; Vicki and Chris Kellogg; Jennifer Myerberg, Charles Crispin, and Ludmila Kalinina; Alexandra Eames, Nancy Achenbach, Sydney Stark, and Nancy Heiser; Mei and Jeff Greene; Elijah Duckworth-Schachter, Katherine DeConti, and Sydney Stark; Friedericke Merck, Robert Haines, Ellen Siegel, and Andre Tchelistcheff; Andrews Walker, Janet Ross, and Angelika Walker; Murray Charash, Anthony Kane, and Joel Coleman; Denise Martin and Icim Miller; Linda and Jim Brandi; Bill Pedersen and Elizabeth Pedersen; Lin Weiner and Charlie Weiner; Carroll Dunham and Laurie Simmons; Dorothy Lichtenstein and Barbara Gladstone; Robert and Sylvie Fitzpatrick; Neil Barsky, Sabhia Al Khemir, Barbara Goldsmith, Vincent Covello, and Carol Mandel; Jennifer Myerberg and Charles Crispin; Henry and Marsha Laufer; Barbara Gladstone and John Reinhold; Vicki Kellogg and Sean Lee; Caitlin Lynch, Ran Blank, and Christine Blank; Jim and Ashley Toth; Anna Kaplan, Adam Meyer, Merry Peckham, Mark Miller, and Icim Miller; The 2015 Hampton Designer Showhouse participants; Robert Chaloner and Barbara Page Glatt; Hedy and Chris Tufo; Richard Mortimer and Elizabeth Hagins; Katharine Posillico McGowan and Marlaina Teich; John Filipowicz, Art McShane, Jacquelyn Lagravinese, and Scott Eberhardt; Debbie Bernstein, Steve Bernstein, and Alan Glatt; David Friedman and Melanie Roy Friedman; Meredith Ostrom and Libby Eddy; Robert Bakes and Jenny Bradley; Daniel Mulvihill, Bess Mulvihill, Eileen Cahill, and Jim Cahill; Michael Bruno; Jason Sehorn and Meghann Gunderman; Tony Manning and  Ann Maine; Beth McDonough, Janice Langrall, Priscilla Ullman, and Ann Maine; Greg McKenzie, Hannah Grace, and Sean Bruns; David Mitchell and Dottie Mattison; Larry Webber, Leila Goldberg, and Gary DePersia; Ray Langhammer, Barclay Butera, and Corey Damen Jenkins; BCMF Artistic Director, and flutist, Marya Martin; BCMF Board Chairman Kenneth S. Davidson; Kristin Lee, violin; Ani Kavafian, violin; Jennifer Frautschi, violin; Amy Schwartz Moretti, violin; and Kenneth Weiss, harpsichord (Nicholas Canellakis, cello, is obscured by the music stand) in performance; Marya Martin, flute; Nicholas Canellakis, cello; and Jennifer Frautschi, violin (Kenneth Weiss, harpsichord, is obscured), in performance; BCMF board member Sandra Meyer and BCMF Artistic Director Marya Martin; Paul Schenly and Annaliese Soros; Anita Wien, Bicky Kellner, George Kellner, and BCMF board member Judith Little; Bernard Mindich, John Howard, Ani Kavafian, and BCMF board member Helen Meates; Joseph Stern, Anne Gilchrist Hall, Marya Martin, Jamie Davidson, Beth Guterman Chu, Theresa Kim, and John Hall; Jamie Davidson and Tien Hsin Cindy Wu; Paul and Jeannette Wagner; BCMF board member Paul Gridley, Jennifer Frautschi, and Carlos Tomé; Gala guests having cocktails on the grounds of the Atlantic Golf Club after the performance; Tasty treat offerings; Tables set for dinner; Ken Levitan and Chef Jonathan Waxman; Mathew Broderick and Sarah Jessica Parker; Barry Sonnenfeld, Brenda Siemer, Sam Neustadt; Helene Creel, Debra Halpert, and guest; Kathleen King and guest; Matko Tomicic and guest; Matthew Broderick, Sarah Jessica Parker, Samantha Yanks; Toni Ross, Stuart Match Suna, Brenda Siemer, Dr. Christine Namer, Lee Skolnick; Rive, Towera and Rashad; little foodies; Samantha and David Yanks; Toni Ross, Ron Kaplan; Sarah Jessica Parker and Roberta Fabiano; SJP's footwear; Stuart Match Suna and Paul Goldberger; Eric Ripert; Toni Ross and Chef Josh Capon; Chef Joe Realmuto from Nick & Toni's; Chef Peter Ambrose; Chefs from Hayground School; Hayground School chefs; Dale Hemmerdinger, Jennifer J. Raab, and Elizabeth Hemmerdinger; Larry Leeds and Ruth Rabb; Lucy Jarvis; Jackson Spector, Jennifer J. Raab, Robie Spector, and Alex Livingstone; Rita Hauser and Ruth Rabb; Tom Pegues and Jennifer J. Raab; Helen Pessin, Rita Goldberg, and Joachim Pissarro; Jennifer J. Raab and Evelyn Kossak; David Dinkins and Shyama Venkateswar; Constance Wright and Assemblyman Keith Wright; Daniel Rose and Harold Newman; George, Debra, and Andrew Heinrich"
"Wednesday, August 5, 2015",https://web.archive.org//web/20150913224145/http://www.newyorksocialdiary.com/party-pictures/2015/midsummer-parties,"The sweeping view from Steven Hochberg and Hillary Lane Hochberg's South Kent home where they hosted Weantinoge Heritage Land Trust's Midsummer Party.; Barbara Page, John Liu, Rebecca Neary, Jim Neary, Hillary Lane Hochberg, and Steven Hochberg; The table settings; Lorenzo DiFabrizio, Andris Kalnins, Sarah Lee Martin, and Claudia DiFabrizio; Andris Kalnins and Claudia DiFabrizio; Hillary Lane Hochberg; Andrew McPhee; Jack Baker, Pam Baker, Dan Hulseberg (Director of Warren Land Trust), and John Kiker; Hiram Williams (Board President); David De Luca (Board Member), Dixie De Luca, and Peter Vaughn; Ward Landrigan; Judith Landrigan and Nancy Novogrod; David Whitman and Rod Pleasants; Gary Goldring with Riad and Tara Abrahams; Representative Elizabeth Esty and Dan Esty; John Murphy and Anne Sutherland Fuchs; Kirsten Peckerman (Board Vice-President); Catherine Heald, Brandt Dayton, Tian Dayton, and Peter Rockefeller; Reverend Susan McCone and Linda Allard; Tom and Sue McGowan; Anne Bass and Julian Lethbridge; Jim Neary, Steven Hochberg, and John Liu; Rebecca Neary, John Liu, Jim Neary, and Barbara Page; Peter Rockefeller and Harold Koda; Fantasia was the theme; Jean Remmel FitzSimmons and Laura Lofaro Freeman; Cassandra Seidenfeld, Janna Bullock, and Randi Schatz; Jean Shafiroff, Martin Shafiroff, Ellen Scarborough, and Chuck Scarborough; Elizabeth Shafiroff; Peter and Jamee Gregory with Robert Chaloner; Marianne Epley, Mayor Mark Epley, Senator Ken LaValle, and Penny Lavalle; Tony Urrutia, Christina McLarty, and David Arquette; John and Melanie Wambold; Robert Zimmerman and Debbie Bancroft; Martin and Audrey Gruss; Rebecca Burriesci; Kirsten Galef, Melanie Wambold, Cindy Willis, and Allison Morrow; Katlean de Monchy and Dr. Judith Hellman; Lauren Vernon, Lucia Hwong Gordon, and Nicole DiCocco; Kasia McCormick, Somers Farkas, and  Margo
            Catsimatidis; Jennine Gourin, Howard Lorber, Rhona Stokols, George Ledes, and Christine Schott Ledes; Robin and Marisa van Bokhorst; Lauren Vernon with Jane and Joe Pontarelli; Carolyn B. Maloney and Julie Ratner; Whitney Fairchild, Charlie Krusen, and Kristen Krusen; The Hearst/McInerney home in Water Mill; Anne Hearst McInerney, Jay McInerney, and Princess Yasmin Aga Khan; Cornelia Sharpe and Daryl Simon; Jay McInerney and Anne Hearst McInerney; Ian Shapolsky and Erin Gibbs; Susan Magrino Dunning, Mark Gilbertson, Debbie Bancroft, and Dennis Basso; Jill Sand and Dr. Barry Weintraub; Sharon Bush and Milly de Cabrol; Mai Hallingby, Jay Diamond, and Alexandra Lebenthal; Alex Papachristidis, Caroline Berthet, and Scott Nelson; Harry Slatkin and Laura Slatkin; B. Smith and Dan Gasby; Jean Shafiroff, Richard Farley, and Chele Chiavacci; Leslie Stevens, Mark Gilbertson, and Di Petroff; Sylvia Mazzola, Jim Signorelli, and Alison Mazzola; Zoe Bullock and Janna Bullock; Lucia Hwong Gordon, Curtis Yves, and Suzanne Murphy; Somers Farkas, Kristen Krusen, and Lauren Day Roberts; East Hampton Antique show on the grounds of Mulford Farm in the heart of East Hampton Village; Kristin and Tatum Fine, and Ella Westphal; Susan Kolker and Arlene Slavin; Jon and Dorothea Bon Jovi; ""Brooklyn,"" Lisa Noski, ""Luna,"" and Chuck Noski; Lisa and Mickey Detemple, Rene Arsenault, Gillian Simon, and Lee Meirowitz; Roberta Kozloff, Renee Steinberg, and Roberta Bogen; Mark Udell, (Granddaughter) Sienna Alper, and Candy Udell; Peter Martin Weiss, Baron Lewis, and Jane Hastay; Frances Schultz and Alex Hitz; Kelly Klein and Nick Manifold; Rosanne Barons with EHHS Executive Director Richard Barons; Debbie Druker, Hollis Forbes, Honorary Chair David Netto, and Liz and Madelyn Netto; David Netto and Lynn Stefanelli; The Very Reverend Denis Brunelle, Hugh King, and Loretta Orion; Debbie Druker with Steve and Lucy Cookson; Ted Hartley and Anne Ekstrom; Ruth Appelhof and Gary Adamek; Susan and Frank Dunlevy; Lucy Cookson, Garth Wakeford, Jennifer Borg, and Arthur ""Tiger"" Graham; (Newlyweds) Susanna and William Deringer, and Mary Jane Brock; Jack Pearson and John Bjornen"
